FLIGHT_COUNT,SEG_KM_SUM,AVG_INTERVAL,avg_discount,EXCHANGE_COUNT,DAYS_SINCE_LAST_FLIGHT
16,22108,41.0,0.689564863,0,102.0
15,27024,49.64285714,0.564088588,0,32.0
16,21469,31.0,0.710033537,0,59.0
20,21500,30.89473684,0.708988837,0,86.0
14,22879,32.46153846,0.666196949,0,26.0
18,24747,30.64705882,0.61577767,0,3.0
19,20366,38.83333333,0.7482186,0,7.0
20,25003,34.47368421,0.6094212689999999,0,65.0
15,27139,38.28571429,0.561435941,0,193.0
19,22610,34.83333333,0.673810703,0,94.0
16,17099,12.73333333,0.8909526870000001,0,527.0
35,28495,20.52941176,0.534559045,0,6.0
7,19341,16.0,0.787503231,0,317.0
6,14782,115.0,1.030292924,0,152.0
17,25371,44.8125,0.600247133,1,1.0
15,26209,38.92857143,0.581039338,1,123.0
16,21040,44.06666667,0.723736217,0,19.0
16,19776,40.8,0.7698872370000001,1,91.0
23,21452,29.18181818,0.709621947,0,17.0
11,22669,71.4,0.671524108,0,8.0
11,22540,40.2,0.675364685,0,130.0
16,22543,43.13333333,0.675195848,0,1.0
8,15918,55.14285714,0.956111949,0,106.0
13,20521,42.33333333,0.74153014,0,168.0
15,17923,46.71428571,0.848990682,0,55.0
14,18191,43.61538462,0.8363586390000001,0,8.0
14,26206,25.38461538,0.58048653,0,14.0
13,11935,38.75,1.274464181,0,247.0
12,12908,15.18181818,1.178253796,0,167.0
13,19023,43.0,0.7994979759999999,1,18.0
9,19837,53.625,0.766632555,0,65.0
12,21214,36.45454545,0.71683558,0,229.0
9,17472,89.25,0.8703497020000001,1,5.0
39,23443,18.31578947,0.648588065,0,9.0
13,21078,45.91666667,0.721343581,3,5.0
20,24229,29.52631579,0.62749804,1,159.0
13,19451,40.91666667,0.781622539,0,226.0
13,13743,54.16666667,1.105927381,0,74.0
27,20837,23.57692308,0.7293924270000001,6,115.0
25,23960,29.20833333,0.634204925,0,8.0
14,24796,28.23076923,0.612801258,0,77.0
16,19874,35.0,0.764514441,0,55.0
11,23018,65.7,0.66007429,0,36.0
17,23392,37.375,0.649506669,2,71.0
13,24927,30.91666667,0.609494524,0,42.0
7,10703,88.33333333,1.41941792,0,0.0
23,23230,27.45454545,0.653913043,2,98.0
10,20461,64.77777778,0.742359122,0,0.0
11,18899,57.1,0.8036991379999999,0,16.0
15,18613,38.5,0.816039327,1,76.0
13,20936,59.25,0.725463794,0,19.0
3,22783,88.5,0.666643989,0,213.0
9,20983,47.625,0.723817853,0,45.0
13,20129,58.5,0.7544955040000001,0,12.0
27,25564,13.46153846,0.594077218,1,26.0
8,15855,76.57142857,0.957689057,0,79.0
14,18675,33.69230769,0.8129360109999999,0,149.0
11,18619,50.1,0.815373543,0,159.0
18,18247,27.88235294,0.831870992,0,252.0
8,19740,58.85714286,0.768926039,0,21.0
12,16451,55.18181818,0.922523251,0,117.0
13,19364,12.58333333,0.783677959,0,15.0
16,16797,40.26666667,0.903392272,4,100.0
18,23829,35.17647059,0.636796341,0,23.0
18,17305,42.52941176,0.8768592890000001,0,0.0
10,22868,36.22222222,0.663515393,0,41.0
17,20633,43.125,0.7353681,0,26.0
12,15696,19.45454545,0.966666667,0,513.0
16,21208,44.26666667,0.715408336,0,57.0
25,20255,29.79166667,0.7490269070000001,1,0.0
8,21144,86.71428571,0.7175,0,83.0
11,18133,52.9,0.836522914,3,47.0
17,21621,29.25,0.701547569,0,36.0
9,24369,75.0,0.62239977,0,70.0
13,22565,57.75,0.672134722,0,17.0
13,24626,42.25,0.615873467,0,113.0
20,17959,35.36842105,0.844382761,0,1.0
11,17176,32.4,0.8827561709999999,0,136.0
18,17666,40.64705882,0.858208423,0,33.0
14,17574,39.0,0.862672698,0,114.0
19,19449,32.22222222,0.779413852,0,20.0
19,20431,37.77777778,0.741904948,0,35.0
9,18962,65.25,0.7993661009999999,0,79.0
12,15467,41.90909091,0.979605612,1,249.0
15,20197,39.14285714,0.750176264,0,17.0
20,24002,16.15789474,0.631218232,0,47.0
15,27359,43.35714286,0.553693848,3,29.0
17,23169,13.8125,0.653819759,0,444.0
19,18361,29.72222222,0.82497413,0,128.0
13,20662,50.83333333,0.733031652,0,48.0
20,20844,34.21052632,0.7266062179999999,0,41.0
3,28608,9.0,0.529372903,0,405.0
15,19576,40.28571429,0.77359011,0,152.0
16,20259,47.66666667,0.747484081,5,1.0
15,20031,43.57142857,0.755942289,0,45.0
18,19818,37.47058824,0.7640150370000001,0,75.0
15,18982,41.28571429,0.797647245,0,135.0
19,21539,22.94444444,0.702911927,0,10.0
41,25550,9.975,0.592477495,0,0.0
12,26749,53.36363636,0.565879846,0,96.0
12,18922,22.27272727,0.799926012,0,367.0
13,24171,51.66666667,0.626209094,0,98.0
15,18372,48.28571429,0.823832462,0,12.0
13,20783,35.33333333,0.728175432,0,47.0
29,18268,22.39285714,0.8283753009999999,2,101.0
34,14395,14.78787879,1.05118305,0,1.0
15,11273,38.42857143,1.342254945,0,1.0
12,17735,50.18181818,0.8530904990000001,0,70.0
14,24565,46.69230769,0.615883167,0,102.0
16,19848,36.73333333,0.762221383,0,107.0
19,21568,39.05555556,0.7013682309999999,0,6.0
13,26742,36.33333333,0.5656678629999999,0,271.0
24,28401,26.56521739,0.532575261,3,74.0
27,19539,24.42307692,0.7739341829999999,1,2.0
7,21433,110.1666667,0.7054971309999999,1,51.0
12,18868,18.0,0.8013875340000001,0,61.0
13,20309,49.75,0.744460584,0,22.0
21,18394,35.05,0.821881048,0,18.0
23,20505,27.95454545,0.737252377,2,57.0
13,16353,34.66666667,0.924428545,0,287.0
20,23802,12.57894737,0.635097891,2,479.0
16,21547,33.66666667,0.70155799,3,42.0
4,16659,204.6666667,0.90734858,0,90.0
16,21430,24.6,0.705317312,0,196.0
17,19748,38.25,0.765361049,0,2.0
16,14709,37.66666667,1.027543001,4,19.0
17,13004,31.25,1.162238542,0,60.0
15,23456,41.85714286,0.644336204,3,80.0
16,20640,42.6,0.732209302,0,4.0
11,19737,65.3,0.765671075,1,54.0
16,23161,42.6,0.6524770089999999,0,4.0
22,20382,33.28571429,0.74143509,0,11.0
31,17949,16.3,0.8419354840000001,0,20.0
7,20221,105.6666667,0.7472261509999999,0,83.0
12,25608,33.63636364,0.59,0,217.0
17,20561,35.4375,0.7347881909999999,0,133.0
18,19049,40.41176471,0.7930159059999999,0,20.0
11,28388,53.9,0.5320082429999999,0,33.0
16,17960,37.13333333,0.84086971,1,144.0
12,20180,40.81818182,0.748317641,1,207.0
27,20847,23.07692308,0.724371372,2,43.0
21,20784,31.75,0.7265377209999999,0,82.0
16,23285,36.8,0.648481426,0,95.0
11,17762,63.9,0.850069812,0,62.0
17,22553,41.9375,0.6693978629999999,0,8.0
13,24563,26.25,0.614431462,0,103.0
15,19966,32.28571429,0.7557918459999999,0,10.0
25,24218,15.25,0.623095218,0,4.0
12,19037,53.09090909,0.792648001,0,44.0
12,24846,54.72727273,0.6072514689999999,0,1.0
18,28992,35.0,0.52037769,0,104.0
14,21430,52.76923077,0.7039547359999999,0,20.0
27,22239,27.26923077,0.6783326590000001,0,10.0
30,19593,24.34482759,0.769856071,0,1.0
16,18313,44.46666667,0.8236394909999999,0,41.0
8,14796,101.4285714,1.019299135,0,4.0
11,17705,57.0,0.85178876,0,74.0
16,20941,46.26666667,0.720161883,0,25.0
19,25407,35.88888889,0.5935588620000001,2,11.0
17,23311,12.375,0.64685642,0,1.0
15,17106,38.64285714,0.881436923,1,22.0
19,22221,39.94444444,0.6784735159999999,0,5.0
19,19770,37.05555556,0.762558928,0,11.0
16,16477,37.33333333,0.914950537,0,28.0
13,19975,58.91666667,0.754694869,0,11.0
19,18070,39.0,0.8341798559999999,0,3.0
8,13083,60.85714286,1.152130245,0,194.0
23,17367,27.86363636,0.867919618,0,104.0
11,20244,64.5,0.7445628329999999,0,43.0
29,27369,14.5,0.550699331,0,32.0
18,20151,41.23529412,0.747928143,0,5.0
5,11145,144.5,1.352206371,0,105.0
12,19035,27.18181818,0.791710008,0,1.0
22,23201,25.66666667,0.6495289000000001,0,16.0
12,18200,45.72727273,0.827972527,1,197.0
8,16288,53.42857143,0.924983423,0,64.0
18,24286,42.17647059,0.620357819,2,13.0
15,25233,23.0,0.5970051120000001,0,137.0
11,17158,63.3,0.8779274970000001,0,36.0
22,19451,16.76190476,0.7744306209999999,0,115.0
17,23112,42.5625,0.65174974,0,23.0
27,18630,26.88461538,0.808518519,0,11.0
23,19215,28.63636364,0.783895915,0,88.0
15,15450,32.78571429,0.974899676,0,47.0
9,17147,40.875,0.878381058,0,345.0
11,18132,44.8,0.83065685,0,277.0
8,10442,89.42857143,1.4421059180000002,0,5.0
8,23070,68.57142857,0.65272345,4,17.0
10,20770,67.55555556,0.725,0,28.0
20,23558,31.63157895,0.639152729,2,53.0
9,10602,74.625,1.420061309,0,68.0
19,20039,34.61111111,0.7512750140000001,0,29.0
17,22618,42.5,0.665587143,0,6.0
8,20375,87.71428571,0.738846626,0,67.0
18,16553,33.88235294,0.909421857,2,128.0
6,19847,98.6,0.758477352,0,47.0
4,15268,161.0,0.985813466,0,103.0
13,27391,51.33333333,0.549479756,0,72.0
17,23577,36.5625,0.638301735,0,72.0
15,21257,36.0,0.707960672,0,101.0
18,22952,30.17647059,0.655655281,0,16.0
12,17342,46.54545455,0.867660016,0,110.0
2,24464,351.0,0.615,0,12.0
12,22192,45.18181818,0.6779123109999999,1,65.0
14,22774,53.92307692,0.6605558970000001,0,5.0
19,24140,39.72222222,0.623122204,0,3.0
16,26843,47.33333333,0.5603624779999999,0,15.0
16,21721,31.26666667,0.6924768659999999,0,63.0
17,21733,23.5625,0.69198408,1,139.0
7,17668,34.5,0.8510697309999999,0,189.0
13,23049,34.25,0.652312899,0,219.0
17,22544,44.1875,0.666875,0,5.0
10,21678,70.66666667,0.6934564999999999,0,0.0
16,18922,16.6,0.7944509040000001,0,476.0
23,21107,29.95454545,0.712119202,0,55.0
14,22961,32.38461538,0.654605636,0,306.0
11,18514,42.7,0.811812682,0,205.0
5,10812,67.25,1.3900295969999998,0,441.0
19,25013,36.72222222,0.6007959860000001,2,23.0
15,29177,42.85714286,0.5149936589999999,0,122.0
15,20148,42.57142857,0.7457732779999999,0,128.0
23,20095,29.72727273,0.747732272,1,57.0
12,18578,16.54545455,0.8087792009999999,0,528.0
17,21662,36.5625,0.6936067770000001,0,26.0
27,25436,25.19230769,0.590669524,0,65.0
16,20717,40.73333333,0.725161462,0,37.0
11,24244,41.3,0.6196559970000001,0,218.0
28,23118,12.81481481,0.649767281,0,17.0
17,23812,42.1875,0.6307857379999999,0,0.0
15,24788,49.0,0.605909311,0,10.0
23,16160,19.68181818,0.929393564,0,34.0
25,23889,22.375,0.6285805179999999,0,0.0
16,22077,43.26666667,0.680159442,0,3.0
11,22499,45.4,0.667326548,0,271.0
14,25411,40.30769231,0.590842549,0,115.0
13,20245,29.25,0.741606323,0,117.0
15,19784,44.07142857,0.758866761,0,104.0
5,22031,32.25,0.6814556759999999,0,348.0
17,18544,43.375,0.809589085,0,5.0
3,26541,46.0,0.5656512570000001,0,540.0
11,19244,20.1,0.7800743090000001,0,407.0
8,12305,63.0,1.219820398,0,99.0
16,21716,46.4,0.691106097,3,25.0
20,19671,34.52631579,0.762917493,0,72.0
12,20567,44.09090909,0.729630476,0,100.0
13,23386,35.33333333,0.641644574,0,41.0
28,16560,23.07407407,0.906003019,0,77.0
6,33014,88.6,0.454455685,1,255.0
20,19464,20.89473684,0.77081381,0,12.0
8,17769,71.71428571,0.844220834,2,199.0
10,18635,69.66666667,0.804981486,2,63.0
13,23900,33.83333333,0.627643933,1,38.0
24,17775,27.82608696,0.8438436009999999,0,29.0
10,17839,64.22222222,0.840791524,0,123.0
6,9999,47.4,1.5,0,489.0
14,18648,43.15384615,0.804182218,0,165.0
15,20440,46.21428571,0.733532779,0,67.0
20,20192,30.36842105,0.742526248,1,109.0
19,17570,28.44444444,0.853330677,0,74.0
18,18336,42.0,0.8176472509999999,0,14.0
8,20633,50.57142857,0.7265899290000001,0,46.0
12,27935,58.27272727,0.53665545,0,45.0
11,19671,66.7,0.762104621,2,48.0
22,17076,30.85714286,0.8778373159999999,0,29.0
29,22929,25.0,0.653739369,0,17.0
20,27455,28.73684211,0.545958478,0,139.0
15,17783,35.85714286,0.84286847,0,118.0
32,23528,17.41935484,0.6370511729999999,0,20.0
29,32227,24.67857143,0.465041425,0,8.0
23,20078,23.13636364,0.7464329120000001,0,21.0
10,21572,72.77777778,0.694729742,0,0.0
15,17137,39.78571429,0.8745042890000001,0,34.0
13,20396,38.41666667,0.734759267,0,38.0
16,20280,43.0,0.738948718,0,58.0
17,26277,40.125,0.570288465,0,21.0
20,20746,38.05263158,0.722302613,0,0.0
16,38799,48.6,0.386192685,0,1.0
10,16220,50.33333333,0.923754007,0,122.0
14,17186,54.53846154,0.87180263,0,4.0
14,20616,55.15384615,0.7267020759999999,4,5.0
30,17268,19.65517241,0.8675023159999999,0,8.0
22,23415,21.71428571,0.639754858,0,28.0
27,24072,26.11538462,0.622249917,0,11.0
13,18451,43.0,0.81181291,0,209.0
15,23534,40.85714286,0.63646129,0,146.0
12,18143,48.09090909,0.825571295,1,176.0
8,18293,64.14285714,0.818796808,0,256.0
14,27512,49.84615385,0.544410076,0,21.0
19,20016,22.22222222,0.748280376,0,82.0
15,23480,28.07142857,0.637847104,2,91.0
14,18312,19.84615385,0.817857143,0,444.0
7,15632,26.5,0.958010491,0,215.0
21,21412,17.6,0.699347562,0,79.0
16,21144,13.06666667,0.708189084,0,527.0
8,27204,24.14285714,0.550410234,0,119.0
16,18558,48.46666667,0.8068051509999999,0,3.0
7,25643,55.33333333,0.583861093,1,389.0
18,23904,41.70588235,0.626296017,0,7.0
22,20646,22.71428571,0.7251133390000001,0,6.0
16,17262,35.8,0.867231491,0,116.0
18,19032,28.76470588,0.7865137659999999,0,19.0
13,19252,45.41666667,0.777478184,0,14.0
17,18352,45.125,0.81554599,0,5.0
14,22200,38.30769231,0.674171622,0,128.0
19,16875,37.0,0.8868989629999999,0,26.0
15,20647,48.21428571,0.724794885,1,13.0
13,21490,40.66666667,0.6963275940000001,0,226.0
9,17828,53.0,0.839334193,0,14.0
11,20886,45.5,0.716388969,2,196.0
22,20118,24.85714286,0.743674322,0,1.0
9,22835,80.5,0.655165754,0,83.0
9,10300,65.5,1.452483495,0,73.0
22,20353,33.42857143,0.735051344,0,26.0
13,25404,48.58333333,0.588877736,0,49.0
10,17351,44.88888889,0.8621670220000001,0,121.0
26,22501,24.76,0.664745567,0,72.0
18,18676,35.94117647,0.8008144140000001,0,88.0
14,19405,40.61538462,0.770679206,0,21.0
14,20891,55.30769231,0.7157661190000001,0,7.0
15,22700,49.14285714,0.6587,0,32.0
15,22226,45.5,0.6726441999999999,0,68.0
19,27121,38.0,0.551163674,0,3.0
14,22894,45.38461538,0.652916921,0,71.0
9,13472,71.0,1.109546467,0,144.0
17,28894,44.9375,0.517326435,0,5.0
12,20467,50.81818182,0.730297552,1,51.0
18,23993,29.52941176,0.622960864,0,222.0
17,24673,44.1875,0.60579054,0,0.0
11,20995,56.5,0.711850441,0,135.0
7,18016,63.83333333,0.829316718,0,40.0
15,22168,36.28571429,0.673959311,0,2.0
22,22425,32.14285714,0.666165886,0,4.0
20,18438,37.42105263,0.810110641,0,15.0
12,23046,47.45454545,0.648055194,0,132.0
13,16797,51.25,0.8891254390000001,0,98.0
11,19493,57.7,0.7660729490000001,0,147.0
16,19829,37.0,0.7530919359999999,0,3.0
21,19427,18.3,0.768644155,0,5.0
31,19314,22.63333333,0.773140209,5,22.0
7,20626,48.16666667,0.723952778,0,306.0
9,31812,76.625,0.4693819939999999,0,19.0
11,23468,58.5,0.636253622,0,6.0
18,20353,35.17647059,0.733628458,0,112.0
15,30005,31.14285714,0.497631061,0,278.0
9,20898,42.875,0.7144444440000001,0,39.0
14,28294,50.07692308,0.527581113,0,23.0
14,19781,45.23076923,0.754618573,0,47.0
16,27882,47.66666667,0.53526648,0,0.0
18,23108,38.05882353,0.645815735,2,79.0
14,23658,24.92307692,0.630760419,0,245.0
22,28842,13.71428571,0.517272727,0,101.0
23,28324,22.22727273,0.526731041,0,32.0
23,26886,19.81818182,0.55483895,0,36.0
18,18875,34.41176471,0.790314172,0,144.0
23,26745,18.77272727,0.557659376,0,29.0
13,20467,42.0,0.728696927,0,136.0
7,10951,60.83333333,1.361859191,0,74.0
11,18302,39.3,0.814847558,1,134.0
15,20337,46.07142857,0.733305306,0,69.0
15,23699,48.57142857,0.629268324,1,5.0
12,19004,30.0,0.7847011159999999,0,99.0
7,16438,102.1666667,0.907174839,0,90.0
8,22876,57.71428571,0.651859591,0,295.0
32,18999,23.4516129,0.7848092,0,3.0
15,25252,49.64285714,0.590454221,0,7.0
10,19900,60.11111111,0.7492201009999999,0,93.0
5,19321,57.25,0.771657782,0,388.0
13,23200,55.75,0.642625,0,59.0
16,22697,42.86666667,0.6567973739999999,2,84.0
20,21643,31.26315789,0.688754332,0,111.0
16,17784,32.46666667,0.83816408,0,241.0
6,10875,51.8,1.370601379,0,19.0
10,19346,40.77777778,0.770412488,0,293.0
26,25817,27.6,0.577244451,0,0.0
16,22608,44.06666667,0.659159147,0,48.0
14,23791,44.0,0.626364171,0,105.0
14,20463,45.15384615,0.7281649809999999,2,41.0
9,17164,24.375,0.8680995109999999,0,297.0
14,20087,26.61538462,0.741758351,0,379.0
15,22472,46.57142857,0.6630121929999999,3,77.0
38,18979,12.48648649,0.784972338,0,1.0
20,20769,36.26315789,0.717247821,0,38.0
17,22197,37.75,0.671096094,0,99.0
10,21340,58.55555556,0.698,0,65.0
28,28048,25.07407407,0.530993654,0,7.0
17,25743,38.5,0.57852154,0,32.0
17,25799,42.3125,0.577264235,1,22.0
9,18693,46.875,0.796666667,0,65.0
20,21806,30.63157895,0.68291938,1,139.0
14,22170,43.84615385,0.671683356,0,38.0
20,19685,35.94736842,0.7564455170000001,0,19.0
20,24776,26.68421053,0.600936794,0,4.0
16,21306,36.93333333,0.6987383840000001,0,77.0
10,19559,47.22222222,0.761131448,0,138.0
17,22884,42.3125,0.650531376,0,33.0
14,17808,18.07692308,0.835809748,1,437.0
16,20324,35.33333333,0.732319917,0,161.0
13,20114,45.0,0.739945312,0,51.0
10,22180,73.88888889,0.6709999999999999,0,8.0
19,20454,39.77777778,0.727607314,0,12.0
17,15566,38.5625,0.956065784,0,38.0
14,19227,42.15384615,0.774016747,0,153.0
18,25535,40.88235294,0.5827667910000001,0,8.0
29,16791,25.17857143,0.886206897,1,21.0
24,23396,31.0,0.63600701,1,9.0
17,21104,20.5,0.7049758340000001,0,19.0
11,20233,27.9,0.735323976,0,55.0
15,28526,45.92857143,0.521475145,0,78.0
25,22780,25.25,0.6529881470000001,0,80.0
11,16362,57.4,0.909117467,0,7.0
13,21800,24.41666667,0.6822871559999999,0,33.0
11,25512,30.6,0.582887661,0,302.0
13,22107,50.16666667,0.672478853,1,12.0
18,19332,25.82352941,0.768990792,0,40.0
19,26684,35.66666667,0.5570885170000001,0,5.0
14,19037,30.92307692,0.780847297,0,30.0
14,24835,36.23076923,0.598529495,0,1.0
17,22492,17.1875,0.66083363,0,105.0
22,26217,34.52380952,0.566933669,0,2.0
22,23863,17.52380952,0.622789674,0,9.0
21,25551,32.65,0.581612853,0,40.0
14,19965,30.30769231,0.744304533,0,248.0
3,16182,3.0,0.91827957,0,573.0
8,20474,86.42857143,0.7257551040000001,0,89.0
13,19156,34.41666667,0.775677594,0,75.0
7,20401,82.16666667,0.728283417,0,133.0
18,20887,30.82352941,0.711320917,0,28.0
2,14113,79.0,1.052657833,0,244.0
18,23245,41.70588235,0.639072919,0,0.0
21,16690,18.45,0.890020971,2,344.0
21,18668,22.85,0.795646025,0,130.0
18,20099,33.11764706,0.738966118,0,114.0
9,24130,57.125,0.61548363,0,117.0
20,21555,33.26315789,0.689008119,0,69.0
15,20149,35.35714286,0.73699737,0,32.0
7,18974,82.5,0.7824939390000001,0,54.0
5,17675,88.25,0.84,0,164.0
13,22164,52.25,0.6698560729999999,1,68.0
11,21427,63.9,0.6928585429999999,0,25.0
6,23016,88.4,0.645,0,255.0
18,19580,41.17647059,0.7581016340000001,0,26.0
19,18120,28.33333333,0.819165563,0,23.0
22,19571,28.57142857,0.758337336,0,30.0
16,18083,40.13333333,0.820658077,2,88.0
21,21670,23.25,0.684754961,0,7.0
12,16507,37.63636364,0.8988647240000001,0,13.0
19,24007,37.16666667,0.618028492,0,10.0
8,14143,38.28571429,1.049065262,0,173.0
12,12715,61.90909091,1.166869052,0,21.0
15,22244,45.14285714,0.666985704,0,80.0
21,19150,34.9,0.774736292,2,19.0
10,14375,77.11111111,1.032066087,0,25.0
4,22690,175.33333330000002,0.653788894,0,201.0
10,19464,62.44444444,0.762100288,0,164.0
23,19417,28.72727273,0.763942937,0,31.0
21,19998,35.2,0.741747175,0,6.0
23,18945,27.59090909,0.782913698,1,15.0
28,28393,24.92592593,0.522380516,0,17.0
12,20891,59.45454545,0.709954047,1,60.0
15,23959,46.0,0.618973246,0,83.0
8,15627,61.85714286,0.948883983,1,111.0
16,24454,41.93333333,0.606347019,0,41.0
14,19495,46.76923077,0.7604760190000001,0,18.0
10,17942,66.66666667,0.826274663,1,98.0
10,24372,77.66666667,0.60826194,2,2.0
11,28353,49.5,0.522778895,0,72.0
11,15032,63.9,0.986014502,0,69.0
14,25344,54.23076923,0.584775095,2,0.0
5,14134,128.0,1.048553134,0,20.0
15,21062,36.5,0.70357326,0,36.0
11,25423,62.3,0.5828281479999999,0,82.0
19,18944,34.0,0.782147382,0,62.0
17,25238,32.75,0.587077819,0,147.0
23,21876,29.13636364,0.677243555,1,10.0
19,16784,39.83333333,0.88261082,2,9.0
18,23130,38.29411765,0.640452659,0,5.0
15,17479,35.21428571,0.8474455059999999,0,130.0
12,20828,38.54545455,0.71117294,0,34.0
14,28861,50.84615385,0.5132237279999999,0,1.0
11,26634,42.2,0.556129759,1,121.0
14,25978,53.61538462,0.5700831470000001,0,15.0
17,26191,37.9375,0.565427055,2,94.0
19,21572,29.94444444,0.6864908209999999,0,71.0
15,25110,40.71428571,0.5897355639999999,0,122.0
11,21048,41.1,0.703536678,0,14.0
15,17019,42.28571429,0.870063458,0,100.0
15,22244,32.64285714,0.665631181,0,8.0
15,18057,23.07142857,0.819934098,0,353.0
12,22115,47.90909091,0.669419851,0,120.0
13,21328,36.0,0.694034602,0,2.0
22,22778,30.42857143,0.6498024410000001,0,13.0
14,23860,54.53846154,0.620331098,0,8.0
23,20120,31.27272727,0.735626243,0,5.0
9,27566,91.125,0.5369172170000001,1,0.0
8,16088,48.71428571,0.91996084,0,75.0
11,24280,39.7,0.6095658979999999,0,134.0
13,24485,23.58333333,0.604436185,0,86.0
2,20272,11.0,0.73,3,8.0
14,17565,41.15384615,0.842500427,0,184.0
24,16704,28.73913043,0.885900383,0,67.0
15,18592,45.35714286,0.7959068420000001,0,70.0
16,20009,39.4,0.739500225,0,74.0
16,23564,46.93333333,0.627919708,0,0.0
16,24070,36.2,0.6147000420000001,0,11.0
8,18565,46.28571429,0.7969356320000001,0,281.0
11,18224,46.9,0.8118398809999999,0,143.0
8,14774,74.57142857,1.001292135,0,94.0
20,24272,26.63157895,0.609471407,0,92.0
17,21211,36.625,0.6973890909999999,1,31.0
20,20874,29.42105263,0.708617898,1,70.0
20,25384,32.42105263,0.582713126,1,111.0
10,22230,56.77777778,0.665384615,0,141.0
15,16977,43.0,0.871267008,0,77.0
11,18421,27.6,0.8029558659999999,3,373.0
26,22603,24.52,0.654337477,0,4.0
14,21567,40.0,0.68575648,0,13.0
11,19311,41.6,0.765847444,0,33.0
20,21571,36.89473684,0.685594085,1,11.0
22,18009,18.76190476,0.821192182,0,26.0
7,19464,51.16666667,0.759778052,0,45.0
16,17081,40.4,0.8656788240000001,0,57.0
29,16354,21.35714286,0.904151889,0,128.0
8,19824,64.71428571,0.7458393870000001,0,218.0
8,18978,35.14285714,0.779076826,0,245.0
11,24473,68.8,0.60404078,0,22.0
15,18057,48.85714286,0.818665891,0,44.0
12,17281,52.36363636,0.855424455,2,100.0
14,19410,49.15384615,0.7615615659999999,0,76.0
19,20217,23.83333333,0.731113914,0,100.0
13,18900,53.25,0.7820582009999999,2,52.0
14,18967,47.53846154,0.77925924,1,41.0
15,21128,29.28571429,0.6994907229999999,0,10.0
20,23346,34.63157895,0.633030069,0,48.0
9,25578,47.5,0.577777778,0,2.0
12,17740,16.54545455,0.8330484779999999,1,33.0
14,20105,52.38461538,0.7350529720000001,0,23.0
11,18107,66.7,0.8160843870000001,0,3.0
13,20462,48.41666667,0.722155703,0,4.0
13,23785,43.08333333,0.6212440610000001,0,39.0
7,19386,94.66666667,0.762113897,0,161.0
12,20402,65.63636364,0.724116753,0,8.0
14,25074,45.15384615,0.589193188,2,30.0
24,24761,25.95652174,0.596576067,0,40.0
14,24590,37.23076923,0.600722245,1,71.0
13,20513,30.5,0.7200346120000001,0,45.0
10,18802,40.22222222,0.7855361129999999,0,339.0
7,22569,48.5,0.654355975,0,133.0
25,23631,15.95833333,0.624938428,0,7.0
21,22384,9.8,0.65965243,0,262.0
7,15998,107.0,0.922955369,0,11.0
24,22917,27.95652174,0.644284592,2,77.0
9,18940,50.75,0.7795485740000001,0,161.0
10,20800,48.33333333,0.709671154,1,54.0
12,29844,50.45454545,0.49460126,1,83.0
23,19425,27.77272727,0.759864093,0,111.0
8,16304,58.42857143,0.905091389,0,130.0
9,21271,71.125,0.693622773,0,23.0
19,29074,29.83333333,0.50744514,0,166.0
18,18892,30.94117647,0.7809056740000001,0,163.0
21,19243,19.95,0.7666315020000001,0,199.0
12,29276,58.09090909,0.503902172,0,3.0
13,18702,47.33333333,0.788724735,0,73.0
18,18648,34.94117647,0.791004934,0,115.0
12,20457,51.90909091,0.721053429,0,22.0
14,23649,53.46153846,0.623700368,0,15.0
14,20179,38.15384615,0.7309395909999999,0,100.0
13,16779,41.41666667,0.879035103,0,153.0
23,22528,28.31818182,0.654707919,0,6.0
12,22617,55.63636364,0.652127603,0,65.0
17,19812,35.625,0.744453362,0,48.0
11,19019,65.2,0.775454545,0,2.0
20,24926,32.15789474,0.591620798,0,110.0
16,20610,45.46666667,0.715459486,0,5.0
13,20575,57.5,0.7166678009999999,0,30.0
31,18596,22.43333333,0.792867821,0,39.0
11,15411,39.6,0.956514178,0,151.0
20,19433,30.68421053,0.7585313640000001,1,100.0
18,20104,33.70588235,0.7332122959999999,1,71.0
20,19670,36.26315789,0.7493751909999999,0,18.0
3,18657,142.5,0.79,0,171.0
11,20989,64.0,0.7021987709999999,0,46.0
12,20316,59.36363636,0.725441032,0,33.0
13,18547,33.25,0.794494527,0,240.0
16,17401,30.93333333,0.846811103,0,237.0
16,18961,36.93333333,0.7770671379999999,0,145.0
17,29133,38.8125,0.50573645,0,35.0
19,20704,28.94444444,0.711589548,0,202.0
14,18072,49.15384615,0.815059208,3,79.0
9,20897,82.0,0.704826052,1,70.0
20,18817,29.68421053,0.782595525,1,1.0
14,18367,47.30769231,0.8016540529999999,0,16.0
15,23951,46.0,0.6147329970000001,1,0.0
24,20452,30.39130435,0.7198865640000001,1,14.0
17,23231,36.625,0.63375834,0,2.0
9,17974,75.875,0.819048626,0,60.0
16,20652,47.53333333,0.712787623,1,5.0
13,21306,51.16666667,0.690882381,0,4.0
13,19443,54.75,0.75699532,0,41.0
11,15494,48.9,0.94992965,0,107.0
12,19291,45.27272727,0.762942305,0,120.0
10,14973,42.66666667,0.982917251,0,241.0
11,22298,38.2,0.6600148,0,245.0
11,18058,49.1,0.814846605,0,24.0
16,19216,47.2,0.765718152,0,22.0
